voter,vp,choice,proposal_id
0x1F3D3A7A9c548bE39539b39D7400302753E20591,5833.47022,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x8ABfdD1563ca17Eb9B180aC271F05D5dd035441a,5000,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x6f9BB7e454f5B3eb2310343f0E99269dC2BB8A1d,4962.710939,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x7AE109A63ff4DC852e063a673b40BED85D22E585,3404.5911,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x12b30979b9A53bb0b42DEaaa974AC9304fAB0832,2576.571295,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xB79294D00848a3A4C00c22D9367F19B4280689D7,1040.589159,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x21b3B193B71680E2fAfe40768C03a0Fd305EFa75,1023.890103,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x363c2314d11Fc1f983106a16C7307b0c5462af59,1009.630398,2,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xc5547B4907418C2EC0C2A95beC6fEE8354657759,1001.0001,3,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x11069c08DD30aa4C17D73b0E3984A433a0e39Fda,402.9256172,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xb29050965A5AC70ab487aa47546cdCBc97dAE45D,345.6930607,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xA307b2b586F009879C6F45b4e9E5D4bA62bf343a,297.8271046,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x5FfD23B1B0350debB17A2cB668929aC5f76d0E18,229.1990661,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xa8293Dd8eb52564a35b8357a539146321b934153,77.60195095,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x7065a6B3AD0C547F1E5d938680f999B333a7dF2D,59.61071204,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x7Bb9dCcc97052dDeF05141897fE8313fD4ad0418,43.87636725,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xFffd05AE9Db4d5F4e23e2F37395db2F87359bf5d,20.39994995,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xa62DB7185896111d0Fa25C89124A41Bfdfb047d9,20,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xF51754D95C0B9Bb416AB4915E9f10B04d04d29e5,16.48902979,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x3DDC7d25c7a1dc381443e491Bbf1Caa8928A05B0,15.22783762,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xE0E216283eef00895b6ABAa73848448596B85724,13.56962132,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x2F2F665974261C4129b1DC6c359BD259CD66f78A,8.965243194,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xB3a1581B786d724d34377D2A90C6f239887d1908,8.832810945,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x37B463feAE69D547F7d9Cc3Ff4BcB309928BD54d,8.754427325,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xc82b3Bc3cbC25c53008Ff7019f6Db0A92c84d5C4,7.229986073,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x168F87fBfe36B84E44B9d06278B2aA1CC73d7400,6.675447025,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x19aCb89cB4bd36f6e471c91585b95b966D33132e,6.388201512,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xF132ea4610d4F278D611E1a177aca5280F89fB99,5.797693131,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x4Dd7fc3A3B6457D1e67E3b046b2b0d2dCF25257D,5.712016629,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x418735fAB2b5631355B8D136793BaC69f400Bc06,5.706065356,3,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x5769B60588a7c0e9ba18f1f7D31b0190158A65d9,5.523524317,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xE18C849a113B15685858E5cd96096f902fd7d46B,5.474370029,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x9588b068B14e6397bb47ad3763f9fB5E2F7d7Cae,5.446574488,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xd67Cb3bdcc300f10dD25fB62daDb8c9242f0d5B7,5.43804412,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x1A9aB967c5672622c55023eA2fcb892e60DA2E4a,5.280171096,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x303715a9da8043Bfb2ec65C4D5Daf3eb63c7a9dD,5.0001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x015122A625b45f68E6D795C0Ab99fC7107e4c3B9,4.3601,3,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xAa30037cDD4Aa927A3B4df9065E662EBD73A2F53,3.948968967,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x1962698253Fc939D73125D59603849b284ce9811,3.77934184,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x019Ed608dD806b80193942F2A960e7AC8aBb2EE3,3.598301231,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x870d47E8db71739B4797C46b5d8778370cb744D1,3.145537047,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x0940E77c7A784c65A9726b7a4E6852C7e05276cC,3.059515187,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x7375237dCef733d17409e25dcc4DA5e0F71Ba199,3.002365178,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x8D1AADe42646B715470B20485e7Abe43ee35C1B9,2.922309934,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x1056e5C3d42d582B3DaCf27336b16D63999b8A26,2.681205327,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x87Ac0EE9Bd892e17B32Daeeba845bFb64C26873F,2.576997663,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x17296956b4E07Ff8931E4ff4eA06709FaB70b879,2.47845,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xEC66352D727Ed6dC705F949f9641603617cAAe81,2.268728206,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x7B618729b4a506BC673A88061B1D87A01F05005e,2.002832857,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xdc5DB412a626aa3F27B541eEd3AD0C71F5F14F77,2.001204059,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xd70833F39948862234D977771B8E6EaEA26A881C,1.699620661,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x0Cd5e7c7FC12C9fCD2673Cf0f7e168E661060A50,1.514415861,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x4fC53CDFB93FA69058529AA2CAa174581E7Fb541,1.50032128,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x8436E795D0EE4F61122d85aEf040CaB22A7F812D,1.49889324,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x53Da33F96ecFFE1CDf3842883c9ba3ba3b49c14B,1.492705843,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x76b00eF3E9aBAdd436d2f2Cd414e44e90015a5aD,1.455249164,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x9d5765595a92c560c8759d2a9c375C66123765a5,1.325619291,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x5B41F239930c714CdbF8f933C0e68b4AAA407752,1.248618046,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x6B386c4E31252438ddA63D23885e2804a2bd372B,1.244755123,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x0bb9B82a955d5f0170a18c44aa0b8a451A59AE04,1.242861645,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x2C281EbEc4dEa9f98Cf0E2bDFCF4D272F367A3CC,1.148369517,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x0E270ADCaF0DD38455A8A336e07DB3fc1f74EdA4,1.141833575,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x4d9Ba778B7f121e58E5d3BB6aef514e035A7c7F5,1.134728983,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x465c63680F2a0B4277d9b4CEcC3f3310e531A77f,1.133643436,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x1c01482D65e63f5439C2920887A2c2445bd928A2,1.121002193,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x92A42d6025Ff3e23d1d256c16067579E9449A229,1.105500771,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xc68F7BAA74A6A01533961d6C1dCbaA9D1E2Ce37c,1.1001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xa8E17bE2B11E744561859C9C31EA060EE30bf37c,1.098806265,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x73258E488A157e01901A1FA8cba90874036563b7,1.095943612,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xaC19d3dDBFd81307545441AAAc9B77b9d186d31d,1.089096679,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xb3bfC42a7826d3558cAEa6179a258F5C0CD36CE4,1.08575291,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xbBC8037507eb7b63005A15fb9a3277Ac969177Ae,1.085048714,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x430BfC681CB28940CE124C87F1218eBEbD8c6580,1.073824147,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xcAA77e7A0B25f3D7B8dBD0C239DbFcb476C6A49D,1.036987051,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xA97CA732232Cd2ACaB9038a1943fe2A79FA1cCc8,1.027328877,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x6F7c4B3673095e504201D5Ba8baE6ac3ACc7Bc52,1.025569655,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x30846f47499e9F1eaC6ab4CFD3b17D8dB7DBdc10,1.025220528,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x8ef2d9C1250979fd1f91250574596f03D27F53B7,1.015509499,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xd35DfA8979D1c248Ce494bf0BA73fBBb8aEaf4E4,1.013990364,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x90d4B5F0495031498C815F48d4a02038CeB400Bf,1.013084432,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xF928Fb805f2C0f0D49701fA4026ae9C7334008Ef,1.010813868,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x5bBfb8E254ECE87fEd9D71a093D5B7C044AF076C,1.006234777,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x768E4AfBB8E8A8252aCa1d35b6B2537E3dF3caA4,1.002435369,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xD57dcb52b93Dfd5133084779a4cBC57Cbb9b6c32,1.001154737,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x659F20EE4DEA1F11f5c840c410337Fbac3E5DADC,1.0001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x5762F3074605df17AebE3f5BC8FC7f8702aca752,1.0001,3,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xCe5797D7E5bAAe1a6fFf95fe340B32bD693C70F0,1.0001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xaF9005861BB8E24a06960B2c389FA8e51a6C7b3b,1.0001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xb1315308f01f9Ffcb17486b2FeC55DCc7c3ac27a,1.0001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x4D32D90D6535bD4e7eaBaa27EE72932cB214BbfA,1.0001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x3426995466CCBFaa6bec5b929bf3403990525404,1.0001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x1f8231Ef50E99D361B5252A24EC2eC44285367e1,1.0001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xfE9F06Ca17e68A430747394A65B03461d4E0039b,1,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x4D4AC65513fEe380c596ac9EdfaC588782831bdf,0.814516537,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xbfD14b2201065B5b501975A7D132F4A299704f66,0.8001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x344b1E4Ac175f16D3bA40A688cA928E3768E275a,0.6001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x896212Da5D35Dbf0e7C57A37133F0C97033F82b5,0.507401646,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x2df292AF809Fd693D94C7D17E36BE352e15Bb98a,0.5001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x01De6487B3888E599F8145A7ecA94da74837071c,0.5,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x1069C820C67a0B4b177715Fe852f37114F421C97,0.419183641,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x2D5823E8e8B4dfbf599a97566ff2A121Cc141d60,0.2501,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x832b86Bd16da1657ba67C5E6982cFbaf4339b8aA,0.2201,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x76AC6Ad4e4E7c2e0b4Ceeb30745bd53df3a85774,0.2001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xAC03cBb8480cBc6340c0EE6f6D16959Bbc7f4cE4,0.191314616,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xbDa0136ea391e24a938793972726f8763150c7C3,0.1601,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x2d9539438A9cD63e05d4C1678DbCD5D0e38B9b0A,0.123519352,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x5f299cf6Bc120e030A036E71C6eE2054E5832baa,0.1201,3,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xa9879d7F5171815a69e59870661CA728553d6756,0.1101,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x707D306714FF28560f32bF9DAE973BD33cd851c5,0.1101,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x5F298b656779E72213113ED70fa53350F83f8711,0.1101,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x1b5b4fCEDF1252cd92496a2fd5C593b39aC49b01,0.1001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x972a8B7D891B88220780421fE4D11f174354cEEd,0.1001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x35E6fc00e3F190A8dFe15faa219368a01028ec14,0.1001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x9Ba6baA919BAc9Acd901dF3Bfde848FE006D3caE,0.1001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x70Ddb5AbF21202602b57F4860eE1262a594a0086,0.1001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xc97370F22eD5ac4c7B24A8E1ca9D81FEbb3b9457,0.1001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x00432772Ed25d4Eb3C6EB26Dc461239b35cf8760,0.1001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x0fF9B6AB6Ec58ceB6D5ae8a1690dd5a0959aD002,0.1001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x0516cf37B67235E07aF38ad8E388d0E68089b0F2,0.1001,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xF1FD22A8Ab3A071B95645D2b6b1D1C5063653DDB,0.088287224,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xef17FCd2123e2Bc757A3DCFccac04379E8a53b4c,0.060951052,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x697b4459a81Ef36212FA83cF72cC572E86C50975,0.047586346,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xC3a2821727e9E5fa690F8C69C5d8E0899aA0E6Ee,0.016733097,2,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x72b4B2553b2a6C17B558E628FF5B6B7141a68658,0.010862956,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0xCEF28ce7884Ae973990fb826C1986afaa9319B9A,0.004026635,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x0574f40BD452db95B5b402b329687E60679042E0,0.001107822,1,0x48e56786fd4ab27c5b089b45be1e914d4a3a0f9d067ac51eff0b26a882e49bde
0x6d714455D4B28595d4085AA7c8E4f499492875C3,8008107.521,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x1d8F369F05343F5A642a78BD65fF0da136016452,8000000.905,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x42f9134E9d3Bf7eEE1f8A5Ac2a4328B059E7468c,5000000,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xA7F63376169ccC087EB1160E62ceCcB146C1d555,2891294.849,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xECC2a9240268BC7a26386ecB49E1Befca2706AC9,2505690.6,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x3FB19771947072629C8EEE7995a2eF23B72d4C8A,2502601.404,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xE93D59CC0bcECFD4ac204827eF67c5266079E2b5,2501813.491,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xB933AEe47C438f22DE0747D57fc239FE37878Dd1,2500191.276,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x8787FC2De4De95c53e5E3a4e5459247D9773ea52,474676.6244,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xAac35d953Ef23aE2E61a866ab93deA6eC0050bcD,407327.0735,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x1B686eE8E31c5959D9F5BBd8122a58682788eeaD,251208.2966,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x0726b94352cA2a6434769A14b3553C779bd2f14F,43497.0006,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xa6e8772af29b29B9202a073f8E36f447689BEef6,18802.74637,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xb35659cbac913D5E4119F2Af47fD490A45e2c826,9716.411684,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x0579A616689f7ed748dC07692A3F150D44b0CA09,8139.218484,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xE67B7A560dA673776D80a8Da5469fFf06eb1683c,6046.343592,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x1F3D3A7A9c548bE39539b39D7400302753E20591,5814.301672,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x6f9BB7e454f5B3eb2310343f0E99269dC2BB8A1d,4962.710939,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xC29fC038Cd055842d466281F609C319Bde595017,2952.815296,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x12b30979b9A53bb0b42DEaaa974AC9304fAB0832,2576.571295,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x2343C228d0d4974e0827dB3AB07572979F26C09E,2245.261062,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xB79294D00848a3A4C00c22D9367F19B4280689D7,1040.589159,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x21b3B193B71680E2fAfe40768C03a0Fd305EFa75,1023.890103,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x363c2314d11Fc1f983106a16C7307b0c5462af59,1009.630398,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xc5547B4907418C2EC0C2A95beC6fEE8354657759,1001.0001,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xe8BbE391340E0a3bf1aC13166c41266b65598CE9,400.0001,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x1D5460F896521aD685Ea4c3F2c679Ec0b6806359,388.9865375,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x391cB9b2136b0821ef0c1aF3B4B5fA92900f3f2A,225.0001,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xb3313b023e68CdA95d7B625200e1B0fE6335A0c2,133.5223631,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xa8293Dd8eb52564a35b8357a539146321b934153,76.96153767,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x7065a6B3AD0C547F1E5d938680f999B333a7dF2D,59.61071204,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x7Bb9dCcc97052dDeF05141897fE8313fD4ad0418,43.60478819,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xA30e48C7826Eed00223224DfDe038347B983f0f1,31.98509921,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xFffd05AE9Db4d5F4e23e2F37395db2F87359bf5d,20.21835591,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x3DDC7d25c7a1dc381443e491Bbf1Caa8928A05B0,15.22783762,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xE0E216283eef00895b6ABAa73848448596B85724,13.56962132,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0xF51754D95C0B9Bb416AB4915E9f10B04d04d29e5,13.26749728,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
0x2F2F665974261C4129b1DC6c359BD259CD66f78A,8.965243194,1,0x0242a914c60945d25873d2a98c6abd9f69cb889c6616e27f3c0ab759f9e8d783
